> Output metrics for KIDSpec Simulation of object Standard_Star_GD71

Date run: 2022-03-08 12:03:47.335595 

> Input Parameters for simulation and instrument: 

Telescope mirror diameter: 800 cm 
Exposure time: 1000 s 
Seeing: 0.8 arcseconds 
Airmass: 1.5 

Slit width: 0.60 arcseconds 
Slit length: 0.60 arcseconds 
Slicers: 1 

OPT arm incidence angle: 25.0 deg 
OPT arm blaze angle: 25.0 deg 
OPT arm grooves: 172.0 /mm 
IR arm incidence angle: 30.0 deg 
IR arm blaze angle: 30.0 deg 
IR arm grooves: 110.0 /mm 

Number of spectral pixels in each arm: 4000 
Pixel plate scale: 0.3 
Chosen MKID energy resolution at fiducial point: 42 
Number of dead spectal pixels in OPT arm: 0 
Number of dead spectal pixels in IR arm: 0 
MKID energy resolution at fiducial point standard deviation for OPT arm: 0.00 
MKID energy resolution at fiducial point standard deviation for IR arm: 0.00 

Simulation spectrum magnitudes:
U --> 11.752822721067993 
B --> 12.68607547678169 
V --> 13.00013465990375 
R --> 13.215907669250797 
I --> 13.378627749316989 
Z --> 13.425980123828563 
Y --> 13.638804084825624 
J --> 13.756404263189317 
H --> 13.849812388502176 
K --> N/A 
L --> N/A 
M --> N/A 
N --> N/A 
Q --> N/A 
Flux reduced by factor of 1.00000
Spectrum redshifted by 0.000

> Result parameters: 

OPT orders observed: 13 
IR orders observed: 1 
 
Wavelength range tested: 350 - 1900 nm 
Recreated spectrum resolution: 7471 - 9470 
Recreated spectrum resolution average: 8471 +/- 999 
Average residuals: (15.641 +/- 7.265)% 
R value: 0.976 
Average SNR: 225.754 +/- 24.848 
Percentage of photons which were misidentified (total): 0.00
Percentage of photons which were misidentified (average per pixel): 0.00

Simulation run duration: 0:11:27.855633 (hours:minutes:seconds)

Saturated pixels in OPT/Single arm:
Pixel Number 673 :   1734535 / 1000000 photons
Pixel Number 1438 :   1050817 / 1000000 photons
Pixel Number 1439 :   1255931 / 1000000 photons
Pixel Number 1440 :   1130550 / 1000000 photons
Pixel Number 1441 :   1223194 / 1000000 photons
Pixel Number 1442 :   1096688 / 1000000 photons
Pixel Number 1443 :   1165935 / 1000000 photons
Pixel Number 1444 :   1201458 / 1000000 photons
Pixel Number 1446 :   1213042 / 1000000 photons
Pixel Number 1447 :   1120645 / 1000000 photons
Pixel Number 1448 :   1100550 / 1000000 photons
Pixel Number 1449 :   1162184 / 1000000 photons
Pixel Number 1450 :   1221301 / 1000000 photons
Pixel Number 1451 :   1199736 / 1000000 photons
Pixel Number 1452 :   1094344 / 1000000 photons
Pixel Number 1453 :   1239615 / 1000000 photons
Pixel Number 1454 :   1218031 / 1000000 photons
Pixel Number 1455 :   1041128 / 1000000 photons
Pixel Number 1456 :   1111099 / 1000000 photons
Pixel Number 1457 :   1185059 / 1000000 photons
Pixel Number 1458 :   1039615 / 1000000 photons
Pixel Number 1459 :   1200781 / 1000000 photons
Pixel Number 1460 :   1211552 / 1000000 photons
Pixel Number 1461 :   1179564 / 1000000 photons
Pixel Number 1462 :   1167301 / 1000000 photons
Pixel Number 1463 :   1053370 / 1000000 photons
Pixel Number 1464 :   1239831 / 1000000 photons
Pixel Number 1465 :   1078480 / 1000000 photons
Pixel Number 1466 :   1237259 / 1000000 photons
Pixel Number 1467 :   1194758 / 1000000 photons
Pixel Number 1468 :   1209823 / 1000000 photons
Pixel Number 1469 :   1194365 / 1000000 photons
Pixel Number 1470 :   1144649 / 1000000 photons
Pixel Number 1471 :   1167032 / 1000000 photons
Pixel Number 1472 :   1134406 / 1000000 photons
Pixel Number 1473 :   1276543 / 1000000 photons
Pixel Number 1474 :   1162938 / 1000000 photons
Pixel Number 1475 :   1149168 / 1000000 photons
Pixel Number 1476 :   1190752 / 1000000 photons
Pixel Number 1477 :   1332555 / 1000000 photons
Pixel Number 1479 :   1158582 / 1000000 photons
Pixel Number 1480 :   2653765 / 1000000 photons
Pixel Number 1481 :   1151864 / 1000000 photons
Pixel Number 1482 :   1239682 / 1000000 photons
Pixel Number 1483 :   1161150 / 1000000 photons
Pixel Number 1484 :   1189941 / 1000000 photons
Pixel Number 1485 :   1014816 / 1000000 photons
Pixel Number 1486 :   1171454 / 1000000 photons
Pixel Number 1487 :   1149370 / 1000000 photons
Pixel Number 1488 :   1124451 / 1000000 photons
Pixel Number 1489 :   1238125 / 1000000 photons
Pixel Number 1490 :   1101846 / 1000000 photons
Pixel Number 1491 :   1090255 / 1000000 photons
Pixel Number 1492 :   1063728 / 1000000 photons
Pixel Number 1493 :   1239250 / 1000000 photons
Pixel Number 1494 :   1020580 / 1000000 photons
Pixel Number 1495 :   1895171 / 1000000 photons
Pixel Number 1496 :   1181620 / 1000000 photons
Pixel Number 1497 :   1165335 / 1000000 photons
Pixel Number 1498 :   1157705 / 1000000 photons
Pixel Number 1499 :   1163201 / 1000000 photons
Pixel Number 1500 :   1095342 / 1000000 photons
Pixel Number 1501 :   1183295 / 1000000 photons
Pixel Number 1502 :   1256988 / 1000000 photons
Pixel Number 1503 :   1153432 / 1000000 photons
Pixel Number 1504 :   1222394 / 1000000 photons
Pixel Number 1505 :   1155988 / 1000000 photons
Pixel Number 1506 :   1213264 / 1000000 photons
Pixel Number 1507 :   1188052 / 1000000 photons
Pixel Number 1508 :   1097155 / 1000000 photons
Pixel Number 1509 :   1243145 / 1000000 photons
Pixel Number 1510 :   1293656 / 1000000 photons
Pixel Number 1511 :   1143034 / 1000000 photons
Pixel Number 1512 :   1128969 / 1000000 photons
Pixel Number 1513 :   1313212 / 1000000 photons
Pixel Number 1514 :   1085586 / 1000000 photons
Pixel Number 1515 :   1128422 / 1000000 photons
Pixel Number 1516 :   1275030 / 1000000 photons
Pixel Number 1517 :   1255413 / 1000000 photons
Pixel Number 1518 :   1108486 / 1000000 photons
Pixel Number 1519 :   1225742 / 1000000 photons
Pixel Number 1520 :   1206962 / 1000000 photons
Pixel Number 1521 :   1078826 / 1000000 photons
Pixel Number 1522 :   1170391 / 1000000 photons
Pixel Number 1523 :   1233331 / 1000000 photons
Pixel Number 1524 :   1107576 / 1000000 photons
Pixel Number 1525 :   1282744 / 1000000 photons
Pixel Number 1526 :   1176400 / 1000000 photons
Pixel Number 1527 :   1025900 / 1000000 photons
Pixel Number 1528 :   1192610 / 1000000 photons
Pixel Number 1529 :   1247856 / 1000000 photons
Pixel Number 1530 :   1053007 / 1000000 photons
Pixel Number 1531 :   1225739 / 1000000 photons
Pixel Number 1532 :   1132126 / 1000000 photons
Pixel Number 1533 :   1204909 / 1000000 photons
Pixel Number 1534 :   1216768 / 1000000 photons
Pixel Number 1535 :   1151790 / 1000000 photons
Pixel Number 1536 :   1284809 / 1000000 photons
Pixel Number 1537 :   1046892 / 1000000 photons
Pixel Number 1538 :   1224122 / 1000000 photons
Pixel Number 1539 :   1121615 / 1000000 photons
Pixel Number 1540 :   1307009 / 1000000 photons
Pixel Number 1541 :   1113956 / 1000000 photons
Pixel Number 1542 :   1200252 / 1000000 photons
Pixel Number 1543 :   1282966 / 1000000 photons
Pixel Number 1544 :   1094546 / 1000000 photons
Pixel Number 1545 :   1121958 / 1000000 photons
Pixel Number 1546 :   1265870 / 1000000 photons
Pixel Number 1547 :   1196994 / 1000000 photons
Pixel Number 1548 :   1168594 / 1000000 photons
Pixel Number 1549 :   1323690 / 1000000 photons
Pixel Number 1550 :   1160849 / 1000000 photons
Pixel Number 1551 :   1135460 / 1000000 photons
Pixel Number 1552 :   1220888 / 1000000 photons
Pixel Number 1553 :   1162214 / 1000000 photons
Pixel Number 1554 :   1151955 / 1000000 photons
Pixel Number 1555 :   1214949 / 1000000 photons
Pixel Number 1556 :   1272785 / 1000000 photons
Pixel Number 1557 :   1076966 / 1000000 photons
Pixel Number 1558 :   1328826 / 1000000 photons
Pixel Number 1559 :   1053110 / 1000000 photons
Pixel Number 1560 :   1108104 / 1000000 photons
Pixel Number 1561 :   1311270 / 1000000 photons
Pixel Number 1562 :   1176585 / 1000000 photons
Pixel Number 1563 :   1202051 / 1000000 photons
Pixel Number 1564 :   1200419 / 1000000 photons
Pixel Number 1565 :   1193753 / 1000000 photons
Pixel Number 1566 :   1123801 / 1000000 photons
Pixel Number 1567 :   1105970 / 1000000 photons
Pixel Number 1568 :   1163345 / 1000000 photons
Pixel Number 1569 :   1180816 / 1000000 photons
Pixel Number 1570 :   1263608 / 1000000 photons
Pixel Number 1571 :   1181884 / 1000000 photons
Pixel Number 1572 :   1203380 / 1000000 photons
Pixel Number 1573 :   1150332 / 1000000 photons
Pixel Number 1574 :   1160686 / 1000000 photons
Pixel Number 1575 :   1169331 / 1000000 photons
Pixel Number 1576 :   1324332 / 1000000 photons
Pixel Number 1577 :   1238772 / 1000000 photons
Pixel Number 1578 :   1213665 / 1000000 photons
Pixel Number 1579 :   1350076 / 1000000 photons
Pixel Number 1580 :   1091294 / 1000000 photons
Pixel Number 1581 :   1182352 / 1000000 photons
Pixel Number 1582 :   1117348 / 1000000 photons
Pixel Number 1583 :   1154305 / 1000000 photons
Pixel Number 1584 :   1185121 / 1000000 photons
Pixel Number 1585 :   1347109 / 1000000 photons
Pixel Number 1586 :   1213646 / 1000000 photons
Pixel Number 1587 :   1101072 / 1000000 photons
Pixel Number 1588 :   1308086 / 1000000 photons
Pixel Number 1589 :   1084269 / 1000000 photons
Pixel Number 1590 :   1132446 / 1000000 photons
Pixel Number 1591 :   1369638 / 1000000 photons
Pixel Number 1592 :   1287827 / 1000000 photons
Pixel Number 1593 :   1128855 / 1000000 photons
Pixel Number 1594 :   1359278 / 1000000 photons
Pixel Number 1595 :   1249252 / 1000000 photons
Pixel Number 1596 :   1141276 / 1000000 photons
Pixel Number 1597 :   1208572 / 1000000 photons
Pixel Number 1598 :   1224478 / 1000000 photons
Pixel Number 1599 :   1201726 / 1000000 photons
Pixel Number 1600 :   1225213 / 1000000 photons
Pixel Number 1601 :   1252913 / 1000000 photons
Pixel Number 1602 :   1171625 / 1000000 photons
Pixel Number 1603 :   1281945 / 1000000 photons
Pixel Number 1604 :   1096535 / 1000000 photons
Pixel Number 1605 :   1320947 / 1000000 photons
Pixel Number 1606 :   1187473 / 1000000 photons
Pixel Number 1607 :   1314898 / 1000000 photons
Pixel Number 1608 :   1214603 / 1000000 photons
Pixel Number 1609 :   1302791 / 1000000 photons
Pixel Number 1610 :   1227936 / 1000000 photons
Pixel Number 1611 :   1200881 / 1000000 photons
Pixel Number 1612 :   1269733 / 1000000 photons
Pixel Number 1613 :   1136424 / 1000000 photons
Pixel Number 1614 :   1290673 / 1000000 photons
Pixel Number 1615 :   1298138 / 1000000 photons
Pixel Number 1616 :   1276907 / 1000000 photons
Pixel Number 1617 :   1241005 / 1000000 photons
Pixel Number 1618 :   1429785 / 1000000 photons
Pixel Number 1619 :   1154594 / 1000000 photons
Pixel Number 1620 :   1168628 / 1000000 photons
Pixel Number 1621 :   1454066 / 1000000 photons
Pixel Number 1622 :   1232023 / 1000000 photons
Pixel Number 1623 :   1219949 / 1000000 photons
Pixel Number 1624 :   1588258 / 1000000 photons
Pixel Number 1625 :   1357720 / 1000000 photons
Pixel Number 1626 :   1069986 / 1000000 photons
Pixel Number 1627 :   1282105 / 1000000 photons
Pixel Number 1628 :   1287107 / 1000000 photons
Pixel Number 1629 :   1072268 / 1000000 photons
Pixel Number 1630 :   1427680 / 1000000 photons
Pixel Number 1631 :   1254279 / 1000000 photons
Pixel Number 1632 :   1385050 / 1000000 photons
Pixel Number 1633 :   1238239 / 1000000 photons
Pixel Number 1634 :   1276095 / 1000000 photons
Pixel Number 1635 :   1258443 / 1000000 photons
Pixel Number 1636 :   1231004 / 1000000 photons
Pixel Number 1637 :   1398170 / 1000000 photons
Pixel Number 1638 :   1208752 / 1000000 photons
Pixel Number 1639 :   1356835 / 1000000 photons
Pixel Number 1640 :   1239539 / 1000000 photons
Pixel Number 1641 :   1202275 / 1000000 photons
Pixel Number 1642 :   1271713 / 1000000 photons
Pixel Number 1643 :   1185515 / 1000000 photons
Pixel Number 1644 :   1281469 / 1000000 photons
Pixel Number 1645 :   1294896 / 1000000 photons
Pixel Number 1646 :   1341289 / 1000000 photons
Pixel Number 1647 :   1176103 / 1000000 photons
Pixel Number 1648 :   1407754 / 1000000 photons
Pixel Number 1649 :   1092038 / 1000000 photons
Pixel Number 1650 :   1313760 / 1000000 photons
Pixel Number 1651 :   1326660 / 1000000 photons
Pixel Number 1652 :   1237790 / 1000000 photons
Pixel Number 1653 :   1339772 / 1000000 photons
Pixel Number 1654 :   1315080 / 1000000 photons
Pixel Number 1655 :   1387370 / 1000000 photons
Pixel Number 1656 :   1034843 / 1000000 photons
Pixel Number 1657 :   1431574 / 1000000 photons
Pixel Number 1658 :   1267426 / 1000000 photons
Pixel Number 1659 :   1177610 / 1000000 photons
Pixel Number 1660 :   1457618 / 1000000 photons
Pixel Number 1661 :   1335899 / 1000000 photons
Pixel Number 1662 :   1325911 / 1000000 photons
Pixel Number 1663 :   1342616 / 1000000 photons
Pixel Number 1664 :   1293840 / 1000000 photons
Pixel Number 1665 :   1203738 / 1000000 photons
Pixel Number 1666 :   1390314 / 1000000 photons
Pixel Number 1667 :   1315393 / 1000000 photons
Pixel Number 1668 :   1298493 / 1000000 photons
Pixel Number 1669 :   1258742 / 1000000 photons
Pixel Number 1670 :   1326217 / 1000000 photons
Pixel Number 1671 :   1213350 / 1000000 photons
Pixel Number 1672 :   1240108 / 1000000 photons
Pixel Number 1673 :   1418893 / 1000000 photons
Pixel Number 1674 :   1286562 / 1000000 photons
Pixel Number 1675 :   1336793 / 1000000 photons
Pixel Number 1676 :   1273351 / 1000000 photons
Pixel Number 1677 :   1362495 / 1000000 photons
Pixel Number 1678 :   1406744 / 1000000 photons
Pixel Number 1679 :   1111424 / 1000000 photons
Pixel Number 1680 :   1376447 / 1000000 photons
Pixel Number 1681 :   1370613 / 1000000 photons
Pixel Number 1682 :   1221953 / 1000000 photons
Pixel Number 1683 :   1309463 / 1000000 photons
Pixel Number 1684 :   1954477 / 1000000 photons
Pixel Number 1685 :   1760761 / 1000000 photons
Pixel Number 1686 :   1298600 / 1000000 photons
Pixel Number 1687 :   1463122 / 1000000 photons
Pixel Number 1688 :   1300157 / 1000000 photons
Pixel Number 1689 :   1314542 / 1000000 photons
Pixel Number 1690 :   1376625 / 1000000 photons
Pixel Number 1691 :   1314471 / 1000000 photons
Pixel Number 1692 :   1241441 / 1000000 photons
Pixel Number 1693 :   1335693 / 1000000 photons
Pixel Number 1694 :   1319958 / 1000000 photons
Pixel Number 1695 :   1345408 / 1000000 photons
Pixel Number 1696 :   1395034 / 1000000 photons
Pixel Number 1697 :   1333482 / 1000000 photons
Pixel Number 1698 :   1230463 / 1000000 photons
Pixel Number 1699 :   1385030 / 1000000 photons
Pixel Number 1700 :   1329798 / 1000000 photons
Pixel Number 1701 :   1295325 / 1000000 photons
Pixel Number 1702 :   1347145 / 1000000 photons
Pixel Number 1703 :   1328879 / 1000000 photons
Pixel Number 1704 :   1369921 / 1000000 photons
Pixel Number 1705 :   1274112 / 1000000 photons
Pixel Number 1706 :   1348840 / 1000000 photons
Pixel Number 1707 :   1345580 / 1000000 photons
Pixel Number 1708 :   1207509 / 1000000 photons
Pixel Number 1709 :   1318702 / 1000000 photons
Pixel Number 1710 :   1288828 / 1000000 photons
Pixel Number 1711 :   1467725 / 1000000 photons
Pixel Number 1712 :   1232322 / 1000000 photons
Pixel Number 1713 :   1387362 / 1000000 photons
Pixel Number 1714 :   1458337 / 1000000 photons
Pixel Number 1715 :   1299920 / 1000000 photons
Pixel Number 1716 :   1299885 / 1000000 photons
Pixel Number 1717 :   1412128 / 1000000 photons
Pixel Number 1718 :   1256348 / 1000000 photons
Pixel Number 1719 :   1350201 / 1000000 photons
Pixel Number 1720 :   1487512 / 1000000 photons
Pixel Number 1721 :   1145189 / 1000000 photons
Pixel Number 1722 :   1479674 / 1000000 photons
Pixel Number 1723 :   1275236 / 1000000 photons
Pixel Number 1724 :   1361155 / 1000000 photons
Pixel Number 1725 :   1249410 / 1000000 photons
Pixel Number 1726 :   1386053 / 1000000 photons
Pixel Number 1727 :   1298394 / 1000000 photons
Pixel Number 1728 :   1266972 / 1000000 photons
Pixel Number 1729 :   1531870 / 1000000 photons
Pixel Number 1730 :   1304947 / 1000000 photons
Pixel Number 1731 :   1255640 / 1000000 photons
Pixel Number 1732 :   1357971 / 1000000 photons
Pixel Number 1733 :   1405014 / 1000000 photons
Pixel Number 1734 :   1407588 / 1000000 photons
Pixel Number 1735 :   1741946 / 1000000 photons
Pixel Number 1736 :   1323334 / 1000000 photons
Pixel Number 1737 :   1309297 / 1000000 photons
Pixel Number 1738 :   1335801 / 1000000 photons
Pixel Number 1739 :   1242932 / 1000000 photons
Pixel Number 1740 :   1420765 / 1000000 photons
Pixel Number 1741 :   1267311 / 1000000 photons
Pixel Number 1742 :   1466088 / 1000000 photons
Pixel Number 1743 :   1390008 / 1000000 photons
