> Output metrics for KIDSpec Simulation of object GD71

Date run: 2022-03-24 11:04:49.334511 

> Input Parameters for simulation and instrument: 

Telescope mirror diameter: 800 cm 
Exposure time: 1800 s 
Seeing: 0.8 arcseconds 
Airmass: 1.5 

Slit width: 0.60 arcseconds 
Slit length: 0.60 arcseconds 
Slicers: 1 

KIDSpec grating incidence angle: 25.0 deg 
KIDSpec grating blaze angle: 25.0 deg 
KIDSpec grating grooves: 278.0 /mm 

Number of spectral pixels in each arm: 4000 
Pixel plate scale: 0.3 
Chosen MKID energy resolution at fiducial point: 25 
Number of dead spectal pixels in KIDSpec: 0 
MKID energy resolution at fiducial point standard deviation for KIDSpec: 0.00 

Simulation spectrum magnitudes:
U --> 11.752822721067993 
B --> 12.68607547678169 
V --> 13.00013465990375 
R --> 13.215907669250797 
I --> 13.378627749316989 
Z --> 13.425980123828563 
Y --> 13.638804084825624 
J --> 13.756404263189317 
H --> 13.849812388502176 
K --> N/A 
L --> N/A 
M --> N/A 
N --> N/A 
Q --> N/A 
Flux reduced by factor of 1.00000
Spectrum redshifted by 0.000

> Result parameters: 

OPT orders observed: 9 
IR orders observed: 1 
 
Wavelength range tested: 350 - 1900 nm 
Recreated spectrum resolution: 3955 - 5954 
Recreated spectrum resolution average: 4954 +/- 999 
Average residuals: (21.615 +/- 12.824)% 
R value: 0.946 
Average SNR: 387.910 +/- 49.602 
Average X-Shooter Noise included SNR: 387.665 
Average SOXS Noise included SNR: 386.464 
Percentage of photons which were misidentified (total): 0.03627824
Percentage of photons which were misidentified (average per pixel): 0.03762593

Simulation run duration: 0:09:28.327850 (hours:minutes:seconds)

Saturated pixels in OPT/Single arm:
Pixel Number 1234 :   1827413 / 1800000 photons
Pixel Number 1345 :   1901027 / 1800000 photons
Pixel Number 1346 :   1844438 / 1800000 photons
Pixel Number 1349 :   1993877 / 1800000 photons
Pixel Number 1350 :   1987169 / 1800000 photons
Pixel Number 1351 :   1982529 / 1800000 photons
Pixel Number 1352 :   1954903 / 1800000 photons
Pixel Number 1354 :   1921559 / 1800000 photons
Pixel Number 1355 :   1981172 / 1800000 photons
Pixel Number 1356 :   2128857 / 1800000 photons
Pixel Number 1357 :   1985255 / 1800000 photons
Pixel Number 1359 :   1819298 / 1800000 photons
Pixel Number 1360 :   2073463 / 1800000 photons
Pixel Number 1361 :   1994310 / 1800000 photons
Pixel Number 1362 :   1931012 / 1800000 photons
Pixel Number 1363 :   2003332 / 1800000 photons
Pixel Number 1364 :   2008010 / 1800000 photons
Pixel Number 1365 :   1920471 / 1800000 photons
Pixel Number 1366 :   1910412 / 1800000 photons
Pixel Number 1367 :   2120042 / 1800000 photons
Pixel Number 1368 :   1930459 / 1800000 photons
Pixel Number 1369 :   1924476 / 1800000 photons
Pixel Number 1370 :   1912660 / 1800000 photons
Pixel Number 1371 :   1983842 / 1800000 photons
Pixel Number 1372 :   2019984 / 1800000 photons
Pixel Number 1373 :   1937062 / 1800000 photons
Pixel Number 1374 :   1946280 / 1800000 photons
Pixel Number 1375 :   2097420 / 1800000 photons
Pixel Number 1376 :   1895049 / 1800000 photons
Pixel Number 1377 :   1943503 / 1800000 photons
Pixel Number 1378 :   1989423 / 1800000 photons
Pixel Number 1379 :   1998886 / 1800000 photons
Pixel Number 1380 :   1910123 / 1800000 photons
Pixel Number 1381 :   2043606 / 1800000 photons
Pixel Number 1382 :   2245313 / 1800000 photons
Pixel Number 1383 :   2196610 / 1800000 photons
Pixel Number 1384 :   1879212 / 1800000 photons
Pixel Number 1385 :   2008900 / 1800000 photons
Pixel Number 1386 :   2150591 / 1800000 photons
Pixel Number 1387 :   1951511 / 1800000 photons
Pixel Number 1388 :   1958157 / 1800000 photons
Pixel Number 1389 :   1946975 / 1800000 photons
Pixel Number 1390 :   2155117 / 1800000 photons
Pixel Number 1391 :   1917270 / 1800000 photons
Pixel Number 1392 :   1872476 / 1800000 photons
Pixel Number 1393 :   1970536 / 1800000 photons
Pixel Number 1395 :   1948676 / 1800000 photons
Pixel Number 1396 :   1902855 / 1800000 photons
Pixel Number 1397 :   2137058 / 1800000 photons
Pixel Number 1398 :   1928117 / 1800000 photons
Pixel Number 1399 :   1910988 / 1800000 photons
Pixel Number 1400 :   2074253 / 1800000 photons
Pixel Number 1401 :   2128191 / 1800000 photons
Pixel Number 1402 :   2221241 / 1800000 photons
Pixel Number 1403 :   1983577 / 1800000 photons
Pixel Number 1404 :   2040118 / 1800000 photons
Pixel Number 1405 :   2069889 / 1800000 photons
Pixel Number 1406 :   1895052 / 1800000 photons
Pixel Number 1407 :   1929569 / 1800000 photons
Pixel Number 1408 :   2110597 / 1800000 photons
Pixel Number 1409 :   1812039 / 1800000 photons
Pixel Number 1410 :   2041914 / 1800000 photons
Pixel Number 1411 :   1906957 / 1800000 photons
Pixel Number 1412 :   2156259 / 1800000 photons
Pixel Number 1413 :   2076029 / 1800000 photons
Pixel Number 1414 :   1914430 / 1800000 photons
Pixel Number 1415 :   2052054 / 1800000 photons
Pixel Number 1416 :   2210231 / 1800000 photons
Pixel Number 1417 :   2168014 / 1800000 photons
Pixel Number 1418 :   2173615 / 1800000 photons
Pixel Number 1419 :   2118326 / 1800000 photons
Pixel Number 1420 :   1953514 / 1800000 photons
Pixel Number 1421 :   1933189 / 1800000 photons
Pixel Number 1422 :   1955892 / 1800000 photons
Pixel Number 1423 :   2118858 / 1800000 photons
Pixel Number 1424 :   1919721 / 1800000 photons
Pixel Number 1426 :   1875830 / 1800000 photons
Pixel Number 1427 :   2115018 / 1800000 photons
Pixel Number 1428 :   2112361 / 1800000 photons
Pixel Number 1429 :   2038631 / 1800000 photons
Pixel Number 1430 :   2102298 / 1800000 photons
Pixel Number 1431 :   2126296 / 1800000 photons
Pixel Number 1432 :   2085590 / 1800000 photons
Pixel Number 1433 :   1948130 / 1800000 photons
Pixel Number 1434 :   2108178 / 1800000 photons
Pixel Number 1435 :   1927482 / 1800000 photons
Pixel Number 1436 :   2126499 / 1800000 photons
Pixel Number 1437 :   1981741 / 1800000 photons
Pixel Number 1438 :   2316813 / 1800000 photons
Pixel Number 1439 :   2061253 / 1800000 photons
Pixel Number 1440 :   1832330 / 1800000 photons
Pixel Number 1441 :   2284714 / 1800000 photons
Pixel Number 1442 :   2111217 / 1800000 photons
Pixel Number 1443 :   2207886 / 1800000 photons
Pixel Number 1444 :   2062268 / 1800000 photons
Pixel Number 1445 :   2061297 / 1800000 photons
Pixel Number 1446 :   1988123 / 1800000 photons
Pixel Number 1447 :   1909486 / 1800000 photons
Pixel Number 1448 :   2089420 / 1800000 photons
Pixel Number 1449 :   2329177 / 1800000 photons
Pixel Number 1450 :   1973628 / 1800000 photons
Pixel Number 1451 :   1915638 / 1800000 photons
Pixel Number 1452 :   2088691 / 1800000 photons
Pixel Number 1453 :   2291434 / 1800000 photons
Pixel Number 1454 :   2070824 / 1800000 photons
Pixel Number 1455 :   1937624 / 1800000 photons
Pixel Number 1456 :   2281975 / 1800000 photons
Pixel Number 1457 :   2154268 / 1800000 photons
Pixel Number 1458 :   2067327 / 1800000 photons
Pixel Number 1459 :   1954259 / 1800000 photons
Pixel Number 1460 :   2163493 / 1800000 photons
Pixel Number 1461 :   2130417 / 1800000 photons
Pixel Number 1462 :   1960151 / 1800000 photons
Pixel Number 1463 :   2165603 / 1800000 photons
Pixel Number 1464 :   2032670 / 1800000 photons
Pixel Number 1465 :   1823485 / 1800000 photons
Pixel Number 1466 :   1869691 / 1800000 photons
Pixel Number 1467 :   2235965 / 1800000 photons
Pixel Number 1468 :   2072980 / 1800000 photons
Pixel Number 1469 :   2164292 / 1800000 photons
Pixel Number 1470 :   2031880 / 1800000 photons
Pixel Number 1471 :   2297205 / 1800000 photons
Pixel Number 1472 :   2225734 / 1800000 photons
Pixel Number 1473 :   2184833 / 1800000 photons
Pixel Number 1474 :   2214819 / 1800000 photons
Pixel Number 1475 :   2086740 / 1800000 photons
Pixel Number 1476 :   2195896 / 1800000 photons
Pixel Number 1477 :   1946480 / 1800000 photons
Pixel Number 1478 :   2300968 / 1800000 photons
Pixel Number 1479 :   2086137 / 1800000 photons
Pixel Number 1480 :   2025780 / 1800000 photons
Pixel Number 1481 :   1997302 / 1800000 photons
Pixel Number 1482 :   2177114 / 1800000 photons
Pixel Number 1483 :   2102628 / 1800000 photons
Pixel Number 1484 :   1997901 / 1800000 photons
Pixel Number 1485 :   2025860 / 1800000 photons
Pixel Number 1486 :   2080431 / 1800000 photons
Pixel Number 1487 :   2032954 / 1800000 photons
Pixel Number 1488 :   2058885 / 1800000 photons
Pixel Number 1489 :   2125160 / 1800000 photons
Pixel Number 1490 :   2193017 / 1800000 photons
Pixel Number 1491 :   2114717 / 1800000 photons
Pixel Number 1492 :   2085410 / 1800000 photons
Pixel Number 1493 :   2218660 / 1800000 photons
Pixel Number 1494 :   2145939 / 1800000 photons
Pixel Number 1495 :   2100394 / 1800000 photons
Pixel Number 1496 :   2013039 / 1800000 photons
Pixel Number 1497 :   2360907 / 1800000 photons
Pixel Number 1498 :   2259734 / 1800000 photons
Pixel Number 1499 :   2177976 / 1800000 photons
Pixel Number 1500 :   2121567 / 1800000 photons
Pixel Number 1501 :   2167122 / 1800000 photons
Pixel Number 1502 :   2161602 / 1800000 photons
Pixel Number 1503 :   1922756 / 1800000 photons
Pixel Number 1504 :   2322006 / 1800000 photons
Pixel Number 1505 :   2053927 / 1800000 photons
Pixel Number 1506 :   1990746 / 1800000 photons
Pixel Number 1507 :   2037092 / 1800000 photons
Pixel Number 1508 :   2051734 / 1800000 photons
Pixel Number 1509 :   2129092 / 1800000 photons
Pixel Number 1510 :   2031479 / 1800000 photons
Pixel Number 1511 :   2014653 / 1800000 photons
Pixel Number 1512 :   2242877 / 1800000 photons
Pixel Number 1513 :   2090543 / 1800000 photons
Pixel Number 1514 :   2132325 / 1800000 photons
Pixel Number 1515 :   2148437 / 1800000 photons
Pixel Number 1516 :   2098316 / 1800000 photons
Pixel Number 1517 :   2115927 / 1800000 photons
Pixel Number 1518 :   2002051 / 1800000 photons
Pixel Number 1519 :   2265566 / 1800000 photons
Pixel Number 1520 :   2173890 / 1800000 photons
Pixel Number 1521 :   1880907 / 1800000 photons
Pixel Number 1522 :   2118110 / 1800000 photons
Pixel Number 1523 :   2242423 / 1800000 photons
Pixel Number 1524 :   2120442 / 1800000 photons
Pixel Number 1525 :   2136687 / 1800000 photons
Pixel Number 1526 :   2012476 / 1800000 photons
Pixel Number 1527 :   2269793 / 1800000 photons
Pixel Number 1528 :   2048877 / 1800000 photons
Pixel Number 1529 :   2039267 / 1800000 photons
Pixel Number 1530 :   2069603 / 1800000 photons
Pixel Number 1531 :   2051972 / 1800000 photons
Pixel Number 1532 :   2110163 / 1800000 photons
Pixel Number 1533 :   2186558 / 1800000 photons
Pixel Number 1534 :   2271239 / 1800000 photons
Pixel Number 1535 :   2031097 / 1800000 photons
Pixel Number 1536 :   2038021 / 1800000 photons
Pixel Number 1537 :   2174329 / 1800000 photons
Pixel Number 1538 :   2347332 / 1800000 photons
Pixel Number 1539 :   2134720 / 1800000 photons
Pixel Number 1540 :   2210514 / 1800000 photons
Pixel Number 1541 :   2221766 / 1800000 photons
Pixel Number 1542 :   2186257 / 1800000 photons
Pixel Number 1543 :   1947688 / 1800000 photons
Pixel Number 1544 :   2064060 / 1800000 photons
Pixel Number 1545 :   2149025 / 1800000 photons
Pixel Number 1546 :   2022245 / 1800000 photons
Pixel Number 1547 :   2155825 / 1800000 photons
Pixel Number 1548 :   2191406 / 1800000 photons
Pixel Number 1549 :   2297115 / 1800000 photons
Pixel Number 1550 :   2238451 / 1800000 photons
Pixel Number 1551 :   2066418 / 1800000 photons
Pixel Number 1552 :   2109892 / 1800000 photons
Pixel Number 1553 :   2304591 / 1800000 photons
Pixel Number 1554 :   2179720 / 1800000 photons
Pixel Number 1555 :   2166010 / 1800000 photons
Pixel Number 1556 :   2149018 / 1800000 photons
Pixel Number 1557 :   2041827 / 1800000 photons
Pixel Number 1558 :   2122146 / 1800000 photons
Pixel Number 1559 :   2217960 / 1800000 photons
Pixel Number 1560 :   2353671 / 1800000 photons
Pixel Number 1561 :   2169969 / 1800000 photons
Pixel Number 1562 :   2091104 / 1800000 photons
Pixel Number 1563 :   2273943 / 1800000 photons
Pixel Number 1564 :   2375907 / 1800000 photons
Pixel Number 1565 :   2284386 / 1800000 photons
Pixel Number 1566 :   2251142 / 1800000 photons
Pixel Number 1567 :   2326286 / 1800000 photons
Pixel Number 1568 :   2166459 / 1800000 photons
Pixel Number 1569 :   2075650 / 1800000 photons
Pixel Number 1570 :   2119657 / 1800000 photons
Pixel Number 1571 :   2369139 / 1800000 photons
Pixel Number 1572 :   2132635 / 1800000 photons
Pixel Number 1573 :   2264211 / 1800000 photons
Pixel Number 1574 :   2309801 / 1800000 photons
Pixel Number 1575 :   2469388 / 1800000 photons
Pixel Number 1576 :   2313306 / 1800000 photons
Pixel Number 1577 :   2119956 / 1800000 photons
Pixel Number 1578 :   2441100 / 1800000 photons
Pixel Number 1579 :   2200252 / 1800000 photons
Pixel Number 1580 :   2297480 / 1800000 photons
Pixel Number 1581 :   2130630 / 1800000 photons
Pixel Number 1582 :   2232454 / 1800000 photons
Pixel Number 1583 :   2275426 / 1800000 photons
Pixel Number 1584 :   2276850 / 1800000 photons
Pixel Number 1585 :   2289411 / 1800000 photons
Pixel Number 1586 :   2463447 / 1800000 photons
Pixel Number 1587 :   2182168 / 1800000 photons
Pixel Number 1588 :   2239104 / 1800000 photons
Pixel Number 1589 :   2250084 / 1800000 photons
Pixel Number 1590 :   2405632 / 1800000 photons
Pixel Number 1591 :   2299607 / 1800000 photons
Pixel Number 1592 :   2171058 / 1800000 photons
Pixel Number 1593 :   2567507 / 1800000 photons
Pixel Number 1594 :   2359689 / 1800000 photons
Pixel Number 1595 :   2323239 / 1800000 photons
Pixel Number 1596 :   2173979 / 1800000 photons
Pixel Number 1597 :   2307449 / 1800000 photons
Pixel Number 1598 :   2253632 / 1800000 photons
Pixel Number 1599 :   2124029 / 1800000 photons
Pixel Number 1600 :   2198063 / 1800000 photons
Pixel Number 1601 :   2416566 / 1800000 photons
Pixel Number 1602 :   2145339 / 1800000 photons
Pixel Number 1603 :   2273420 / 1800000 photons
Pixel Number 1604 :   2573871 / 1800000 photons
Pixel Number 1605 :   2388668 / 1800000 photons
Pixel Number 1606 :   2271142 / 1800000 photons
Pixel Number 1607 :   2172912 / 1800000 photons
Pixel Number 1608 :   2310183 / 1800000 photons
Pixel Number 1609 :   2154864 / 1800000 photons
Pixel Number 1610 :   2323878 / 1800000 photons
Pixel Number 1611 :   2431567 / 1800000 photons
Pixel Number 1612 :   2387307 / 1800000 photons
Pixel Number 1613 :   2377768 / 1800000 photons
Pixel Number 1614 :   2331027 / 1800000 photons
Pixel Number 1615 :   2520302 / 1800000 photons
Pixel Number 1616 :   2352719 / 1800000 photons
Pixel Number 1617 :   2270789 / 1800000 photons
Pixel Number 1618 :   2353570 / 1800000 photons
Pixel Number 1619 :   2502527 / 1800000 photons
Pixel Number 1620 :   2418461 / 1800000 photons
Pixel Number 1621 :   2372833 / 1800000 photons
Pixel Number 1622 :   2304030 / 1800000 photons
Pixel Number 1623 :   2231174 / 1800000 photons
Pixel Number 1624 :   2397698 / 1800000 photons
Pixel Number 1625 :   2211686 / 1800000 photons
Pixel Number 1626 :   2383414 / 1800000 photons
Pixel Number 1627 :   2427583 / 1800000 photons
Pixel Number 1628 :   2203461 / 1800000 photons
Pixel Number 1629 :   2278565 / 1800000 photons
Pixel Number 1630 :   2452570 / 1800000 photons
Pixel Number 1631 :   2361728 / 1800000 photons
Pixel Number 1632 :   2251721 / 1800000 photons
Pixel Number 1633 :   2127829 / 1800000 photons
Pixel Number 1634 :   2354276 / 1800000 photons
Pixel Number 1635 :   2274604 / 1800000 photons
Pixel Number 1636 :   3176822 / 1800000 photons
Pixel Number 1637 :   2483818 / 1800000 photons
Pixel Number 1638 :   2359487 / 1800000 photons
Pixel Number 1639 :   2437132 / 1800000 photons
Pixel Number 1640 :   2357272 / 1800000 photons
Pixel Number 1641 :   2484268 / 1800000 photons
Pixel Number 1642 :   2390951 / 1800000 photons
Pixel Number 1643 :   2136641 / 1800000 photons
Pixel Number 1644 :   2373973 / 1800000 photons
Pixel Number 1645 :   2509593 / 1800000 photons
Pixel Number 1646 :   2378272 / 1800000 photons
Pixel Number 1647 :   2343972 / 1800000 photons
Pixel Number 1648 :   2162962 / 1800000 photons
Pixel Number 1649 :   2518343 / 1800000 photons
Pixel Number 1650 :   2478016 / 1800000 photons
Pixel Number 1651 :   2390016 / 1800000 photons
Pixel Number 1652 :   2569329 / 1800000 photons
Pixel Number 1653 :   2257716 / 1800000 photons
Pixel Number 1654 :   2392736 / 1800000 photons
Pixel Number 1655 :   2367317 / 1800000 photons
Pixel Number 1656 :   2481325 / 1800000 photons
Pixel Number 1657 :   2454195 / 1800000 photons
Pixel Number 1658 :   2210511 / 1800000 photons
Pixel Number 1659 :   2468562 / 1800000 photons
Pixel Number 1660 :   2472061 / 1800000 photons
Pixel Number 1661 :   2321211 / 1800000 photons
Pixel Number 1662 :   2168992 / 1800000 photons
Pixel Number 1663 :   2132058 / 1800000 photons
Pixel Number 1664 :   2511365 / 1800000 photons
Pixel Number 1665 :   2317374 / 1800000 photons
Pixel Number 1666 :   2715863 / 1800000 photons
Pixel Number 1667 :   2505223 / 1800000 photons
Pixel Number 1668 :   2288033 / 1800000 photons
Pixel Number 1669 :   2346042 / 1800000 photons
Pixel Number 1670 :   2467541 / 1800000 photons
Pixel Number 1671 :   2469732 / 1800000 photons
Pixel Number 1672 :   2356116 / 1800000 photons
Pixel Number 1673 :   2218432 / 1800000 photons
Pixel Number 1674 :   2386676 / 1800000 photons
Pixel Number 1675 :   2369284 / 1800000 photons
Pixel Number 1676 :   2301590 / 1800000 photons
Pixel Number 1677 :   2247742 / 1800000 photons
Pixel Number 1678 :   2258676 / 1800000 photons
Pixel Number 1679 :   2479719 / 1800000 photons
Pixel Number 1680 :   2343412 / 1800000 photons
Pixel Number 1681 :   2443343 / 1800000 photons
Pixel Number 1682 :   2435052 / 1800000 photons
Pixel Number 1683 :   2193718 / 1800000 photons
Pixel Number 1684 :   2384303 / 1800000 photons
Pixel Number 1685 :   2337567 / 1800000 photons
Pixel Number 1686 :   2404719 / 1800000 photons
Pixel Number 1687 :   2397817 / 1800000 photons
Pixel Number 1688 :   2257572 / 1800000 photons
Pixel Number 1689 :   2369370 / 1800000 photons
Pixel Number 1690 :   2433380 / 1800000 photons
Pixel Number 1691 :   2393218 / 1800000 photons
Pixel Number 1692 :   2428796 / 1800000 photons
Pixel Number 1693 :   3094885 / 1800000 photons
Pixel Number 1694 :   2170461 / 1800000 photons
Pixel Number 1695 :   2370274 / 1800000 photons
Pixel Number 1696 :   2366257 / 1800000 photons
Pixel Number 1697 :   2497119 / 1800000 photons
Pixel Number 1698 :   2362683 / 1800000 photons
Pixel Number 1699 :   2257869 / 1800000 photons
Pixel Number 1700 :   2405398 / 1800000 photons
Pixel Number 1701 :   2419726 / 1800000 photons
Pixel Number 1702 :   2437086 / 1800000 photons
Pixel Number 1703 :   2406248 / 1800000 photons
Pixel Number 1704 :   2458330 / 1800000 photons
Pixel Number 1705 :   2387576 / 1800000 photons
Pixel Number 1706 :   2494199 / 1800000 photons
Pixel Number 1707 :   2502718 / 1800000 photons
Pixel Number 1708 :   2587009 / 1800000 photons
Pixel Number 1709 :   2292364 / 1800000 photons
Pixel Number 1710 :   2476637 / 1800000 photons
Pixel Number 1711 :   2398202 / 1800000 photons
Pixel Number 1712 :   2611902 / 1800000 photons
Pixel Number 1713 :   2422600 / 1800000 photons
Pixel Number 1714 :   2067847 / 1800000 photons
Pixel Number 1715 :   2611288 / 1800000 photons
Pixel Number 1716 :   2465145 / 1800000 photons
Pixel Number 1717 :   2572064 / 1800000 photons
Pixel Number 1718 :   2394624 / 1800000 photons
Pixel Number 1719 :   2427182 / 1800000 photons
Pixel Number 1720 :   2512966 / 1800000 photons
Pixel Number 1721 :   2568312 / 1800000 photons
Pixel Number 1722 :   2545481 / 1800000 photons
Pixel Number 1723 :   2709261 / 1800000 photons
Pixel Number 1724 :   2278616 / 1800000 photons
Pixel Number 1725 :   2461387 / 1800000 photons
Pixel Number 1726 :   2671863 / 1800000 photons
Pixel Number 1727 :   2374109 / 1800000 photons
Pixel Number 1728 :   2425977 / 1800000 photons
Pixel Number 1729 :   2276417 / 1800000 photons
Pixel Number 1730 :   2732362 / 1800000 photons
Pixel Number 1731 :   2534344 / 1800000 photons
Pixel Number 1732 :   2554550 / 1800000 photons
Pixel Number 1733 :   2558914 / 1800000 photons
Pixel Number 1734 :   2515433 / 1800000 photons
Pixel Number 1735 :   2464035 / 1800000 photons
Pixel Number 1736 :   2438800 / 1800000 photons
Pixel Number 1737 :   2602248 / 1800000 photons
Pixel Number 1738 :   2609008 / 1800000 photons
Pixel Number 1739 :   2275257 / 1800000 photons
Pixel Number 1740 :   2488903 / 1800000 photons
Pixel Number 1741 :   2643497 / 1800000 photons
Pixel Number 1742 :   2551576 / 1800000 photons
Pixel Number 1743 :   2495405 / 1800000 photons
Pixel Number 1744 :   2285431 / 1800000 photons
Pixel Number 1745 :   2773378 / 1800000 photons
Pixel Number 1746 :   2595393 / 1800000 photons
Pixel Number 1747 :   2525726 / 1800000 photons
Pixel Number 1748 :   2635059 / 1800000 photons
Pixel Number 1749 :   2614497 / 1800000 photons
Pixel Number 1750 :   2583910 / 1800000 photons
Pixel Number 1751 :   2552727 / 1800000 photons
Pixel Number 1752 :   2747407 / 1800000 photons
Pixel Number 1753 :   2497561 / 1800000 photons
Pixel Number 1754 :   2355302 / 1800000 photons
Pixel Number 1755 :   2608601 / 1800000 photons
Pixel Number 1756 :   2627549 / 1800000 photons
Pixel Number 1757 :   2635126 / 1800000 photons
Pixel Number 1758 :   2585477 / 1800000 photons
Pixel Number 1759 :   2673023 / 1800000 photons
Pixel Number 1760 :   2399091 / 1800000 photons
Pixel Number 1761 :   2619167 / 1800000 photons
Pixel Number 1762 :   2436607 / 1800000 photons
Pixel Number 1763 :   2554777 / 1800000 photons
Pixel Number 1764 :   2658690 / 1800000 photons
Pixel Number 1765 :   2400953 / 1800000 photons
Pixel Number 1766 :   2555875 / 1800000 photons
Pixel Number 1767 :   2579478 / 1800000 photons
Pixel Number 1768 :   2681896 / 1800000 photons
Pixel Number 1769 :   2555356 / 1800000 photons
Pixel Number 1770 :   2465256 / 1800000 photons
Pixel Number 1771 :   2670071 / 1800000 photons
Pixel Number 1772 :   2672058 / 1800000 photons
Pixel Number 1773 :   2491591 / 1800000 photons
Pixel Number 1774 :   2595669 / 1800000 photons
Pixel Number 1775 :   2494131 / 1800000 photons
Pixel Number 1776 :   2661034 / 1800000 photons
Pixel Number 1777 :   2589892 / 1800000 photons
Pixel Number 1778 :   2789758 / 1800000 photons
Pixel Number 1779 :   2638517 / 1800000 photons
Pixel Number 1780 :   2245153 / 1800000 photons
Pixel Number 1781 :   2627308 / 1800000 photons
Pixel Number 1782 :   2761492 / 1800000 photons
Pixel Number 1783 :   2628866 / 1800000 photons
Pixel Number 1784 :   2574590 / 1800000 photons
Pixel Number 1785 :   2507144 / 1800000 photons
Pixel Number 1786 :   2758917 / 1800000 photons
Pixel Number 1787 :   2722019 / 1800000 photons
Pixel Number 1788 :   2623413 / 1800000 photons
Pixel Number 1789 :   2806197 / 1800000 photons
Pixel Number 1790 :   2498030 / 1800000 photons
Pixel Number 1791 :   2661553 / 1800000 photons
Pixel Number 1792 :   2690167 / 1800000 photons
Pixel Number 1793 :   2806959 / 1800000 photons
Pixel Number 1794 :   2566683 / 1800000 photons
Pixel Number 1795 :   2407461 / 1800000 photons
Pixel Number 1796 :   2645403 / 1800000 photons
Pixel Number 1797 :   2723639 / 1800000 photons
Pixel Number 1798 :   2631643 / 1800000 photons
Pixel Number 1799 :   2672122 / 1800000 photons
Pixel Number 1800 :   2465722 / 1800000 photons
Pixel Number 1801 :   2891751 / 1800000 photons
Pixel Number 1802 :   2636523 / 1800000 photons
Pixel Number 1803 :   2676265 / 1800000 photons
Pixel Number 1804 :   2738587 / 1800000 photons
Pixel Number 1805 :   2470574 / 1800000 photons
Pixel Number 1806 :   2643421 / 1800000 photons
